1670257923432	>>>	T|ADC|SOL,31,4,24,40|ANG,305|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.11,-54.63,996.09|MPU,GYR,0.11,-0.02,0.05|MPU,MAG,-539.90,134.36,206.13
1670257923467	<<<	[C|ADC|T]
1670257923522	>>>	T|ADC|SOL,35,3,25,44|ANG,295|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.73,-59.39,996.15|MPU,GYR,-0.08,0.01,0.06|MPU,MAG,-509.43,143.38,197.46
1670257924540	>>>	T|ADC|SOL,28,4,27,39|ANG,303|MAG,1,1,1,1|WHL,0|MPU,ACC,3.66,-57.31,999.76|MPU,GYR,-0.05,-0.05,0.06|MPU,MAG,-527.35,136.16,204.40
1670257925652	>>>	T|ADC|SOL,24,4,17,47|ANG,308|MAG,1,1,1,1|WHL,0|MPU,ACC,1.04,-59.20,994.02|MPU,GYR,-0.11,-0.14,0.07|MPU,MAG,-511.22,137.97,209.60
1670257926760	>>>	T|ADC|SOL,30,7,28,41|ANG,299|MAG,1,1,1,1|WHL,0|MPU,ACC,-5.19,-53.59,996.15|MPU,GYR,-0.16,-0.05,0.02|MPU,MAG,-518.39,137.97,206.13
1670257927867	>>>	T|ADC|SOL,28,3,26,37|ANG,303|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.40,-53.28,996.03|MPU,GYR,-0.11,-0.01,-0.05|MPU,MAG,-514.81,141.57,206.13
1670257928473	<<<	[C|ADC|T]
1670257928525	>>>	T|ADC|SOL,28,5,27,42|ANG,290|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.30,-55.42,995.73|MPU,GYR,-0.03,0.04,0.06|MPU,MAG,-520.18,136.16,211.33
1670257928980	>>>	T|ADC|SOL,26,4,26,41|ANG,306|MAG,1,1,1,1|WHL,0|MPU,ACC,0.55,-58.41,997.62|MPU,GYR,-0.09,0.00,0.09|MPU,MAG,-509.43,146.99,211.33
1670257930089	>>>	T|ADC|SOL,31,5,26,44|ANG,305|MAG,1,1,1,1|WHL,0|MPU,ACC,2.50,-58.23,1002.14|MPU,GYR,-0.17,-0.09,0.05|MPU,MAG,-502.26,136.16,200.93
1670257931201	>>>	T|ADC|SOL,24,4,27,46|ANG,299|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.11,-55.36,996.22|MPU,GYR,-0.16,-0.05,0.08|MPU,MAG,-514.81,130.75,216.53
1670257932310	>>>	T|ADC|SOL,26,3,24,42|ANG,309|MAG,1,1,1,1|WHL,0|MPU,ACC,-5.55,-57.68,995.67|MPU,GYR,-0.08,-0.08,0.00|MPU,MAG,-514.81,137.97,216.53
1670257933416	>>>	T|ADC|SOL,31,4,19,44|ANG,320|MAG,1,1,1,1|WHL,0|MPU,ACC,2.44,-60.30,1000.98|MPU,GYR,-0.15,0.05,0.06|MPU,MAG,-507.64,145.18,195.73
1670257933481	<<<	[C|ADC|T]
1670257934527	>>>	T|ADC|SOL,26,2,16,40|ANG,325|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.12,-56.88,995.79|MPU,GYR,0.05,0.02,0.05|MPU,MAG,-495.09,136.16,197.46
