1669994179250	>>>	T|ADC|SOL,44,12,108,48|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.92,-49.50,948.12|MPU,GYR,0.09,-0.13,0.12|MPU,MAG,-4505.61,-35.66,-2149.18
1669994180145	<<<	[C|ADC|MAG|X|0]
1669994180361	>>>	T|ADC|SOL,43,12,112,48|ANG,209|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.73,-50.78,947.81|MPU,GYR,0.01,-0.05,0.14|MPU,MAG,-470.00,8092.67,-125.00
1669994181469	>>>	T|ADC|SOL,42,12,111,47|ANG,205|MAG,1,1,1,1|WHL,0|MPU,ACC,1.46,-47.79,950.99|MPU,GYR,0.06,0.00,0.11|MPU,MAG,3560.36,57.47,-114.46
1669994182577	>>>	T|ADC|SOL,44,12,107,48|ANG,210|MAG,1,1,1,1|WHL,0|MPU,ACC,1.16,-49.38,949.34|MPU,GYR,0.05,-0.06,0.31|MPU,MAG,-470.00,-120.00,1899.18
1669994182638	<<<	[C|ADC|T]
1669994183692	>>>	T|ADC|SOL,48,12,108,51|ANG,213|MAG,1,1,1,1|WHL,0|MPU,ACC,2.44,-45.65,954.53|MPU,GYR,0.08,-0.10,0.18|MPU,MAG,-470.00,13204.07,43.68
1669994184802	>>>	T|ADC|SOL,48,10,25,51|ANG,303|MAG,1,1,1,1|WHL,0|MPU,ACC,4.15,-49.99,958.56|MPU,GYR,0.01,0.00,0.21|MPU,MAG,3560.36,57.47,-123.68
1669994185907	>>>	T|ADC|SOL,46,6,27,47|ANG,295|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-49.56,947.20|MPU,GYR,-0.01,-0.03,0.13|MPU,MAG,3560.36,57.47,-123.68
1669994187020	>>>	T|ADC|SOL,51,11,39,51|ANG,281|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.26,-47.24,949.89|MPU,GYR,0.04,-0.02,0.11|MPU,MAG,-470.00,-120.00,3585.99
1669994187630	<<<	[C|ADC|T]
1669994187683	>>>	T|ADC|SOL,49,8,32,51|ANG,295|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.95,-48.28,949.10|MPU,GYR,0.10,-0.01,0.18|MPU,MAG,-1533.07,-120.00,-2149.18
1669994188133	>>>	T|ADC|SOL,47,11,58,44|ANG,252|MAG,1,1,1,1|WHL,0|MPU,ACC,0.98,-49.93,948.30|MPU,GYR,0.08,0.02,0.18|MPU,MAG,-14239.64,-120.00,-2071.42
1669994189236	>>>	T|ADC|SOL,46,8,77,51|ANG,234|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-46.51,946.84|MPU,GYR,0.02,-0.12,0.17|MPU,MAG,3560.36,57.47,-459.73
1669994190349	>>>	T|ADC|SOL,48,8,76,48|ANG,232|MAG,1,1,1,1|WHL,0|MPU,ACC,5.80,-49.26,955.57|MPU,GYR,0.18,-0.27,0.18|MPU,MAG,3560.36,57.47,-459.73
1669994191458	>>>	T|ADC|SOL,48,8,59,47|ANG,247|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.89,-50.42,947.88|MPU,GYR,0.04,-0.07,0.21|MPU,MAG,3560.36,57.47,-455.77
1669994192568	>>>	T|ADC|SOL,48,9,70,47|ANG,248|MAG,1,1,1,1|WHL,0|MPU,ACC,0.00,-46.63,948.00|MPU,GYR,-0.01,-0.02,0.22|MPU,MAG,-470.00,-120.00,-2071.42
1669994192628	<<<	[C|ADC|T]
1669994193683	>>>	T|ADC|SOL,47,8,70,48|ANG,240|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.10,-48.52,946.53|MPU,GYR,-0.04,-0.15,0.19|MPU,MAG,10089.45,4494.14,-125.00
1669994194790	>>>	T|ADC|SOL,51,7,72,48|ANG,232|MAG,1,1,1,1|WHL,0|MPU,ACC,1.95,-49.62,950.13|MPU,GYR,0.05,-0.05,0.21|MPU,MAG,-24940.04,-120.00,-1992.35
1669994195902	>>>	T|ADC|SOL,52,11,66,48|ANG,245|MAG,1,1,1,1|WHL,0|MPU,ACC,0.61,-46.51,949.34|MPU,GYR,0.11,-0.03,0.18|MPU,MAG,-470.00,-120.00,-18931.65
1669994197008	>>>	T|ADC|SOL,47,6,62,48|ANG,246|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.46,-48.65,947.51|MPU,GYR,-0.06,0.05,0.19|MPU,MAG,3560.36,-167.44,201.82
